Walking,-0.306,4.137,9.04,9.946356132,11.66326479,60666
Walking,0,4.75,10.726,11.73071069,11.68804572,60801
Walking,-1.225,2.298,8.887,9.260680348,11.72494176,61002
Walking,-0.766,2.758,8.581,9.045821634,11.76183781,61203
Walking,-0.459,4.75,7.814,9.155969609,11.78661873,61338
Walking,0,3.83,11.186,11.82351478,11.82351478,61539
Walking,0.153,2.911,9.347,9.791002963,11.84852898,61740
Walking,0,3.217,8.887,9.451341596,11.87354318,61941
Walking,0.459,4.29,8.274,9.331337534,11.89034376,62076
Walking,0.153,4.443,8.581,9.664223943,11.91535796,62277
Walking,-0.306,4.137,10.726,11.50023817,11.94037216,62478
Walking,-0.766,3.064,7.355,8.004428591,11.95717275,62613
Walking,-1.072,3.83,8.581,9.457888376,11.98218695,62814
Walking,-0.459,4.75,10.113,11.18239439,12.00720115,63015
Walking,-1.992,5.056,9.653,11.0775272,12.02387728,63149
Walking,-0.306,3.217,7.661,8.314664401,12.04901593,63351
Walking,-0.459,3.524,8.274,9.004906059,12.07403013,63552
Walking,-0.306,3.677,9.347,10.0488993,12.09070626,63686
Walking,0.153,4.903,9.347,10.55600444,12.11584491,63888
Walking,-0.459,1.838,9.04,9.236369632,12.14085911,64089
Walking,-0.766,3.064,8.887,9.431522725,12.16587331,64290
Walking,-0.459,4.29,8.734,9.741537089,12.18267389,64425
Walking,-0.306,4.75,10.879,11.87471153,12.20768809,64626
Walking,0.919,2.145,9.194,9.485527258,12.23270229,64827
Walking,0.306,2.758,9.04,9.456309994,12.24937843,64961
Walking,0.459,3.371,8.427,9.08782997,12.27451708,65163
Walking,0,4.29,9.347,10.28447898,12.29953128,65364
Walking,-0.459,3.984,11.645,12.31620741,12.31620741,65498
Walking,0,2.911,7.202,7.768058165,12.28350589,65700
Walking,-0.459,3.371,8.581,9.230812173,12.25096625,65901
Walking,0.153,4.443,8.581,9.664223943,12.21842662,66102
Walking,0.612,4.443,10.113,11.06289103,12.19673353,66236
Walking,0.306,2.758,7.814,8.292092419,12.16403201,66438
Walking,0.153,2.758,8.887,9.306381776,12.13149238,66639
Walking,0.612,3.371,8.887,9.52454458,12.10979929,66773
Walking,0.612,4.137,9.5,10.37975487,12.07709776,66975
Walking,-0.766,3.524,11.492,12.04455813,12.04455813,67176
Walking,-0.153,3.064,7.814,8.394647128,11.9536034,67310
Walking,0.612,3.83,8.734,9.55647437,11.81649253,67512
Walking,-0.306,5.363,8.887,10.38432316,11.68006043,67713
Walking,0.612,5.363,9.194,10.66142367,11.5891057,67847
